POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
76,Rohit Sharma,67,48,139.58,6,3,CSK,Chidambaram,26 April 2019
77,Quinton de Kock,65,47,138.29,6,2,RR,Sawai Mansingh Stadium,20 April 2019
78,Sarfaraz Khan,39,29,134.48,6,0,DC,IS Bindra Stadium,01 April 2019
79,Robin Uthappa,67,50,134,6,2,PBKS,Eden Gardens,27 March 2019
80,Robin Uthappa,33,25,132,6,0,RCB,M. Chinnaswamy Stadium,05 April 2019
81,KL Rahul,71,57,124.56,6,1,MI,IS Bindra Stadium,30 March 2019
82,Quinton de Kock,69,58,118.96,6,2,SRH,Wankhede Stadium,02 May 2019
83,David Warner,70,62,112.9,6,1,PBKS,IS Bindra Stadium,08 April 2019
84,Moeen Ali,66,28,235.71,5,6,KKR,Eden Gardens,19 April 2019
85,Hardik Pandya,37,16,231.25,5,2,RCB,Wankhede Stadium,15 April 2019
86,Krunal Pandya,32,15,213.33,5,1,DC,Wankhede Stadium,24 March 2019
87,Chris Lynn,46,22,209.09,5,3,PBKS,IS Bindra Stadium,03 May 2019
88,AB de Villiers,63,32,196.87,5,4,KKR,M. Chinnaswamy Stadium,05 April 2019
89,Ravindra Jadeja,31,17,182.35,5,0,KKR,Eden Gardens,14 April 2019
90,David Warner,100,55,181.81,5,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
91,Rohit Sharma,32,18,177.77,5,0,PBKS,IS Bindra Stadium,30 March 2019
92,MS Dhoni,84,48,175,5,7,RCB,M. Chinnaswamy Stadium,21 April 2019
93,Suryakumar Yadav,46,27,170.37,5,2,KKR,Wankhede Stadium,05 May 2019
94,Wriddhiman Saha,25,15,166.66,5,0,MI,Wankhede Stadium,02 May 2019
95,Mayank Agarwal,35,21,166.66,5,1,RCB,M. Chinnaswamy Stadium,24 April 2019
96,Kane Williamson,70,43,162.79,5,4,RCB,M. Chinnaswamy Stadium,04 May 2019
97,Moeen Ali,26,16,162.5,5,0,CSK,M. Chinnaswamy Stadium,21 April 2019
98,Rahul Tripathi,39,24,162.5,5,1,CSK,Chidambaram,31 March 2019
99,Ajinkya Rahane,34,21,161.9,5,1,KKR,Eden Gardens,25 April 2019
100,Shikhar Dhawan,35,22,159.09,5,1,MI,Arun Jaitley Stadium,18 April 2019
101,AB de Villiers,59,38,155.26,5,2,PBKS,IS Bindra Stadium,13 April 2019
102,Quinton de Kock,40,26,153.84,5,2,RCB,Wankhede Stadium,15 April 2019
103,Riyan Parag,47,31,151.61,5,2,KKR,Eden Gardens,25 April 2019
104,Yuvraj Singh,53,35,151.42,5,3,DC,Wankhede Stadium,24 March 2019
105,Faf du Plessis,24,16,150,5,0,KKR,Eden Gardens,14 April 2019
106,Prithvi Shaw,24,16,150,5,0,CSK,Arun Jaitley Stadium,26 March 2019
107,Riyan Parag,43,29,148.27,5,1,MI,Sawai Mansingh Stadium,20 April 2019
108,David Miller,59,40,147.5,5,3,KKR,Eden Gardens,27 March 2019
109,Krunal Pandya,37,26,142.3,5,0,DC,Arun Jaitley Stadium,18 April 2019
110,Suresh Raina,53,38,139.47,5,2,PBKS,IS Bindra Stadium,05 May 2019
111,Dinesh Karthik,50,36,138.88,5,2,DC,Arun Jaitley Stadium,30 March 2019
112,Shikhar Dhawan,50,37,135.13,5,2,RCB,Arun Jaitley Stadium,28 April 2019
113,Rohit Sharma,24,18,133.33,5,0,SRH,Wankhede Stadium,02 May 2019
114,Shubman Gill,65,49,132.65,5,2,PBKS,IS Bindra Stadium,03 May 2019
115,Jonny Bairstow,41,31,132.25,5,1,DC,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
116,Krunal Pandya,42,32,131.25,5,1,CSK,Wankhede Stadium,03 April 2019
117,Prithvi Shaw,28,22,127.27,5,0,RCB,M. Chinnaswamy Stadium,07 April 2019
118,Shreyas Iyer,28,22,127.27,5,0,PBKS,IS Bindra Stadium,01 April 2019
119,Steve Smith,59,48,122.91,5,1,MI,Sawai Mansingh Stadium,20 April 2019
120,Shreyas Iyer,58,49,118.36,5,1,PBKS,Arun Jaitley Stadium,20 April 2019
121,Andre Russell,50,44,113.63,5,3,CSK,Chidambaram,09 April 2019
122,Shreyas Iyer,45,40,112.5,5,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
123,Jos Buttler,37,34,108.82,5,1,KKR,Sawai Mansingh Stadium,07 April 2019
124,Andre Russell,49,19,257.89,4,4,SRH,Eden Gardens,24 March 2019
125,Jos Buttler,23,10,230,4,1,CSK,Sawai Mansingh Stadium,11 April 2019
126,Chris Gayle,23,10,230,4,1,RCB,M. Chinnaswamy Stadium,24 April 2019
127,Andre Russell,62,28,221.42,4,6,DC,Arun Jaitley Stadium,30 March 2019
128,Mandeep Singh,33,15,220,4,1,KKR,Eden Gardens,27 March 2019
129,Colin Ingram,19,9,211.11,4,0,PBKS,Arun Jaitley Stadium,20 April 2019
130,Parthiv Patel,19,9,211.11,4,0,PBKS,IS Bindra Stadium,13 April 2019
131,Mayank Agarwal,43,21,204.76,4,2,MI,IS Bindra Stadium,30 March 2019
132,MS Dhoni,44,22,200,4,3,DC,Chidambaram,01 May 2019
133,Shreyas Gopal,18,9,200,4,0,KKR,Eden Gardens,25 April 2019
134,Suresh Raina,30,16,187.5,4,1,DC,Arun Jaitley Stadium,26 March 2019
135,Wriddhiman Saha,20,11,181.81,4,0,RCB,M. Chinnaswamy Stadium,04 May 2019
136,Prithvi Shaw,18,10,180,4,0,RCB,Arun Jaitley Stadium,28 April 2019
137,Marcus Stoinis,28,16,175,4,0,PBKS,IS Bindra Stadium,13 April 2019
138,AB de Villiers,70,41,170.73,4,6,MI,M. Chinnaswamy Stadium,28 March 2019
139,Shane Watson,44,26,169.23,4,3,DC,Arun Jaitley Stadium,26 March 2019
140,Liam Livingstone,44,26,169.23,4,3,SRH,Sawai Mansingh Stadium,27 April 2019
141,Quinton de Kock,27,16,168.75,4,1,DC,Wankhede Stadium,24 March 2019
142,Colin Munro,40,24,166.66,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
143,MS Dhoni,75,46,163.04,4,4,RR,Chidambaram,31 March 2019
144,MS Dhoni,37,23,160.86,4,1,PBKS,Chidambaram,06 April 2019
145,Shimron Hetmyer,75,47,159.57,4,6,SRH,M. Chinnaswamy Stadium,04 May 2019
146,Suryakumar Yadav,38,24,158.33,4,1,RCB,M. Chinnaswamy Stadium,28 March 2019
147,Akshdeep Nath,19,12,158.33,4,0,DC,M. Chinnaswamy Stadium,07 April 2019
148,Sanju Samson,48,32,150,4,1,SRH,Sawai Mansingh Stadium,27 April 2019
149,Rishabh Pant,46,31,148.38,4,2,KKR,Eden Gardens,12 April 2019
150,David Miller,43,30,143.33,4,2,DC,IS Bindra Stadium,01 April 2019
